Students	9025
3469	79 429 374 815
3470	289 1138 631 397
3471	1181 235 544 882
3472	859 7 1004 641
3473	68 241 167 171
3474	175 168 102 458
3475	494 272 743 200
3476	859 1123 649 975
3477	298 435 165 757
3478	1176 507 425 22
3479	481 100 929 715
3480	1200 772 1050 639
3481	740 7 1173 251
3482	1124 450 429 625
3483	930 384 474 435
3484	70 1177 86 220
3485	55 342 936 789
3486	129 1014 473 976
3487	490 62 1114 1018
3488	147 402 468 1197
3489	94 574 725 440
3490	94 973 956 751
3491	111 631 442 892
3492	227 874 58 1048
3493	888 353 90 905
3494	354 634 241 107
3495	682 891 662 1085
3496	652 727 194 685
3497	498 800 758 483
3498	563 408 770 623
3499	352 679 360 186
3500	813 1003 756 125
3501	1164 726 177 496
3502	654 957 13 534
3503	944 19 911 742
3504	902 792 146 575
3505	702 1096 1074 822
3506	1 1138 832 198
3507	748 825 670 516
3508	1178 729 739 227
3509	1 1026 136 111
3510	586 1125 499 424
3511	510 577 773 1135
3512	732 748 172 167
3513	165 76 767 952
3514	125 343 750 617
3515	487 106 1091 912
3516	417 1093 814 1068
3517	351 331 447 153
3518	948 591 1118 382
3519	403 1119 1171 202
3520	516 305 416 479
3521	447 851 642 1003
3522	778 985 520 117
3523	1169 591 902 1071
3524	829 973 444 789
3525	1048 162 1177 695
3526	212 494 1153 49
3527	390 247 731 221
3528	344 760 519 1075
3529	661 1168 40 1150
3530	850 118 651 1053
3531	346 479 385 773
3532	1166 519 475 297
3533	13 1174 720 640
3534	677 652 785 92
3535	648 1115 116 435
3536	90 383 629 67
3537	781 386 650 655
3538	832 715 48 1023
3539	867 575 412 267
3540	667 652 796 258
3541	821 177 645 396
3542	979 1170 193 613
3543	339 841 16 562
3544	965 576 45 257
3545	219 1097 1131 742
3546	411 813 685 1099
3547	633 772 776 1053
3548	75 429 712 952
3549	432 103 433 290
3550	714 870 930 152
3551	898 198 579 182
3552	749 599 81 442
3553	657 1191 1126 1094
3554	93 169 438 559
3555	566 313 280 424
3556	241 76 244 771
3557	677 1114 719 109
3558	1016 331 578 701
3559	232 604 495 605
3560	117 662 950 67
3561	540 957 873 184
3562	269 1041 1101 329
3563	188 50 364 808
3564	119 690 556 1184
3565	908 1055 27 372
3566	462 553 467 120
3567	28 1002 1131 216
3568	248 781 482 1041
3569	1035 635 622 39
3570	711 82 968 123
3571	608 100 889 872
3572	742 7 502 746
3573	14 1049 12 1125
3574	110 235 675 158
3575	373 33 704 721
3576	808 51 100 46
3577	1002 442 427 1114
3578	749 196 697 1128
3579	686 667 217 181
3580	434 693 371 1185
3581	28 588 77 282
3582	669 896 680 286
3583	501 713 766 692
3584	1026 334 1130 91
3585	408 1031 1076 860
3586	38 333 998 849
3587	774 933 246 498
3588	1155 100 50 854
3589	413 1166 257 475
3590	854 586 1096 1160
3591	1130 18 692 365
3592	302 697 40 640
3593	843 123 530 1026
3594	527 1025 424 1096
3595	1098 377 622 879
3596	99 160 833 785
3597	337 185 203 614
3598	226 182 1196 515
3599	213 1159 435 941
3600	826 394 395 717
3601	858 696 618 832
3602	336 498 784 851
3603	186 315 287 355
3604	376 229 662 727
3605	601 740 884 634
3606	5 389 793 659
3607	954 736 151 61
3608	795 998 398 358
3609	1124 375 372 1113
3610	16 406 169 198
3611	766 211 84 1109
3612	181 539 254 1037
3613	583 113 1143 205
3614	159 146 1164 468
3615	1101 427 227 126
3616	883 1051 1032 332
3617	430 1033 362 1041
3618	539 62 921 378
3619	778 953 338 967
3620	366 90 445 248
3621	483 999 283 388
3622	985 1065 502 866
3623	1072 857 187 111
3624	1071 340 1154 728
3625	724 795 62 670
3626	216 1034 1113 1053
3627	765 865 29 880
3628	274 858 1190 212
3629	914 632 1168 630
3630	309 941 768 628
3631	1173 523 670 260
3632	435 1196 543 188
3633	204 239 853 324
3634	733 1117 127 186
3635	663 683 542 384
3636	451 934 409 197
3637	426 408 65 93
3638	100 938 153 1081
3639	508 355 703 1067
3640	520 212 701 24
3641	236 588 847 1022
3642	93 1084 940 728
3643	986 64 193 853
3644	814 1182 496 948
3645	1189 607 1011 320
3646	306 643 536 1126
3647	582 135 438 749
3648	867 993 420 572
3649	333 512 144 534
3650	688 802 118 718
3651	595 658 542 335
3652	890 816 278 104
3653	599 16 110 235
3654	901 805 557 1170
3655	996 560 375 195
3656	509 522 1085 23
3657	960 524 324 78
3658	684 927 910 990
3659	66 717 1074 975
3660	327 514 633 1185
3661	643 1047 359 883
3662	754 1132 89 960
3663	1032 754 72 409
3664	39 151 747 1112
3665	386 1167 1157 646
3666	515 1169 846 1098
3667	448 1056 876 820
3668	265 438 357 728
3669	793 554 5 103
3670	1113 973 341 533
3671	232 519 235 44
3672	1022 346 1061 589
3673	412 1153 377 1108
3674	533 44 845 412
3675	168 678 618 175
3676	992 893 995 250
3677	549 631 534 1107
3678	1073 801 1112 674
3679	1106 7 971 102
3680	97 1085 189 1182
3681	446 139 754 417
3682	134 821 825 794
3683	678 1080 994 374
3684	894 103 835 529
3685	1019 775 365 268
3686	991 207 1005 426
3687	344 868 464 151
3688	630 763 985 2
3689	459 864 643 873
3690	783 402 180 328
3691	152 1165 217 1195
3692	380 910 111 585
3693	635 869 1013 261
3694	6 352 766 110
3695	277 94 97 20
3696	445 463 635 928
3697	37 631 370 755
3698	745 144 562 1175
3699	453 480 354 632
3700	520 584 284 678
3701	1167 922 1142 441
3702	884 724 950 646
3703	754 444 58 136
3704	649 591 416 748
3705	539 1169 827 79
3706	277 659 109 840
3707	244 204 805 649
3708	470 882 562 1190
3709	592 1120 415 1025
3710	326 779 1029 293
3711	1144 620 294 387
3712	566 74 145 63
3713	290 121 624 1200
3714	333 239 834 1084
3715	41 494 229 1160
3716	437 52 1005 570
3717	703 1162 382 78
3718	287 245 207 279
3719	788 1132 554 162
3720	1090 509 1097 438
3721	955 773 264 1134
3722	845 790 18 825
3723	14 611 253 269
3724	175 882 1198 236
3725	1015 125 710 516
3726	1168 33 548 728
3727	900 36 120 150
3728	266 267 1178 392
3729	529 1008 766 193
3730	376 274 1020 37
3731	736 28 765 185
3732	800 609 1079 208
3733	1171 1056 937 131
3734	281 754 1017 675
3735	114 753 214 514
3736	893 756 957 432
3737	1107 485 916 1150
3738	152 1044 901 834
3739	279 1108 601 199
3740	929 479 927 489
3741	445 500 1174 30
3742	990 635 1027 375
3743	1082 175 104 826
3744	750 233 767 928
3745	871 260 961 701
3746	1056 1098 1046 352
3747	265 776 610 131
3748	944 769 1120 385
3749	945 749 1134 889
3750	723 645 902 503
3751	1120 836 684 1173
3752	848 976 258 628
3753	856 225 129 261
3754	210 27 613 20
3755	1055 561 105 442
3756	379 1054 1041 1170
3757	710 1026 506 831
3758	459 625 1047 48
3759	1101 978 551 225
3760	1100 404 1021 25
3761	737 980 595 673
3762	918 1069 978 624
3763	1096 818 506 815
3764	1030 333 156 693
3765	115 602 53 312
3766	286 221 431 698
3767	795 289 758 481
3768	819 359 860 550
3769	990 1139 475 626
3770	588 277 206 563
3771	1012 135 1164 203
3772	786 14 649 923
3773	564 32 459 232
3774	834 422 983 317
3775	465 318 859 869
3776	1040 338 736 225
3777	71 260 466 601
3778	429 580 916 299
3779	1039 515 1172 143
3780	390 747 212 241
3781	886 1134 699 1061
3782	385 304 492 116
3783	902 177 38 119
3784	861 482 968 739
3785	386 808 708 933
3786	316 951 976 397
3787	823 939 563 1138
3788	918 914 808 1074
3789	430 283 159 1177
3790	249 375 1026 911
3791	114 119 327 708
3792	413 517 494 189
3793	854 146 493 577
3794	1037 889 1188 957
3795	946 311 294 1105
3796	978 976 385 1067
3797	1059 850 279 1033
3798	1020 1133 1055 1082
3799	461 393 502 766
3800	247 52 995 839
3801	681 758 208 813
3802	101 394 604 638
3803	821 775 411 93
3804	247 1070 554 800
3805	237 959 337 525
3806	1099 1018 694 415
3807	440 785 473 948
3808	151 834 877 141
3809	518 897 108 47
3810	932 853 440 678
3811	717 27 609 1066
3812	312 866 830 1050
3813	1025 382 1173 992
3814	501 376 246 842
3815	520 230 1157 478
3816	385 749 115 386
3817	433 1069 135 744
3818	29 228 404 104
3819	149 786 171 153
3820	1049 1075 431 987
3821	1163 752 644 427
3822	921 24 1060 1074
3823	820 715 438 961
3824	1143 589 963 403
3825	63 544 161 270
3826	701 1152 35 729
3827	402 863 295 567
3828	321 14 1040 325
3829	259 922 614 503
3830	289 1025 909 117
3831	841 452 209 555
3832	840 164 317 1098
3833	386 91 77 1057
3834	1179 124 859 949
3835	1014 402 1006 388
3836	1196 220 325 1198
3837	474 39 884 818
3838	382 260 62 695
3839	642 935 1106 715
3840	1013 1176 742 237
3841	471 753 314 1079
3842	892 419 342 530
3843	402 495 457 417
3844	894 531 825 798
3845	103 558 1058 161
3846	527 411 681 1150
3847	470 875 1122 909
3848	458 643 1163 1065
3849	639 447 999 48
3850	329 86 1071 184
3851	38 991 811 294
3852	454 607 1192 535
3853	1062 977 136 589
3854	760 142 124 446
3855	632 415 1112 1087
3856	783 679 215 580
3857	621 987 348 331
3858	1066 72 930 140
3859	774 470 914 287
3860	925 515 395 1158
3861	862 510 459 526
3862	673 1097 357 59
3863	1020 629 979 535
3864	1186 430 847 34
3865	508 950 95 779
3866	568 628 901 706
3867	313 207 350 940
3868	1081 766 1089 2
3869	891 683 975 277
3870	527 1087 479 959
3871	883 92 353 1054
3872	762 2 1086 306
3873	160 556 873 364
3874	1041 1063 624 832
3875	709 1085 4 859
3876	1010 739 591 390
3877	865 848 158 438
3878	492 558 1089 646
3879	1140 746 684 193
3880	706 1143 198 1090
3881	810 332 192 601
3882	854 1014 1020 952
3883	1035 95 414 321
3884	375 1108 371 731
3885	323 802 244 638
3886	868 579 1130 381
3887	1199 203 163 871
3888	660 1049 1063 1148
3889	1005 45 993 761
3890	799 492 1137 253
3891	299 1179 1151 738
3892	79 708 394 185
3893	213 401 1141 1014
3894	1150 1100 1162 324
3895	1001 233 1128 292
3896	936 668 88 933
3897	546 1108 112 1162
3898	436 820 871 143
3899	743 963 364 2
3900	474 804 342 202
3901	95 265 361 510
3902	471 221 818 437
3903	279 426 256 494
3904	1073 1031 711 609
3905	331 137 779 1025
3906	290 548 1094 473
3907	998 80 557 952
3908	368 392 1089 974
3909	383 219 526 613
3910	975 663 1128 828
3911	740 558 334 263
3912	501 433 761 397
3913	796 1193 556 920
3914	697 319 1166 900
3915	525 551 848 833
3916	382 1125 1011 113
3917	517 1185 1188 307
3918	445 1160 253 8
3919	117 1182 482 876
3920	1156 663 263 714
3921	1181 866 380 578
3922	357 737 249 398
3923	228 734 894 877
3924	174 7 1035 1009
3925	675 601 56 1100
3926	526 358 518 7
3927	700 905 730 1069
3928	652 104 284 320
3929	227 786 540 1089
3930	1186 1047 602 318
3931	1055 476 277 600
3932	914 445 1030 303
3933	408 1182 658 1126
3934	1159 630 929 931
3935	555 547 1172 1026
3936	611 697 621 258
3937	100 180 957 55
3938	875 432 273 800
3939	1175 237 1170 231
3940	411 269 143 649
3941	803 16 601 524
3942	1021 396 992 1167
3943	409 392 1079 387
3944	742 553 529 987
3945	948 258 388 738
3946	159 113 989 725
3947	732 810 457 1061
3948	699 497 472 179
3949	1181 595 661 680
3950	958 762 812 247
3951	424 720 987 488
3952	880 439 697 527
3953	1087 639 1146 961
3954	178 867 626 624
3955	385 621 728 714
3956	1075 680 290 61
3957	522 382 489 356
3958	242 658 494 143
3959	650 227 1146 619
3960	773 716 1058 189
3961	1016 409 737 799
3962	158 148 882 733
3963	225 817 1138 744
3964	1195 596 197 761
3965	621 112 724 81
3966	612 302 635 830
3967	957 135 539 907
3968	635 145 1050 512
3969	1061 816 1013 831
3970	786 229 737 789
3971	866 742 1136 755
3972	416 507 32 800
3973	769 637 141 1021
3974	738 361 901 279
3975	1041 175 670 422
3976	637 748 512 1194
3977	452 608 645 1174
3978	693 346 303 991
3979	127 1193 857 42
3980	7 579 312 1015
3981	174 1092 395 124
3982	875 1031 905 714
3983	1120 276 312 704
3984	1171 134 625 822
3985	821 195 310 689
3986	1040 1055 76 1091
3987	282 468 1186 161
3988	399 62 419 507
3989	298 216 1001 131
3990	331 426 372 107
3991	301 118 1031 922
3992	854 681 700 606
3993	346 854 799 550
3994	816 1006 967 643
3995	100 599 484 614
3996	104 431 134 501
3997	535 190 722 272
3998	337 79 399 724
3999	431 788 76 845
4000	97 188 994 702
4001	705 771 638 807
4002	227 1120 936 1004
4003	1055 365 586 265
4004	475 1085 305 1094
4005	1014 425 1172 623
4006	919 150 405 524
4007	428 714 25 244
4008	21 577 188 538
4009	1074 515 1025 101
4010	805 1181 810 73
4011	723 901 1064 275
4012	135 215 860 1107
4013	1129 1079 42 342
4014	779 549 971 398
4015	886 888 1014 115
4016	931 464 89 145
4017	149 551 696 366
4018	409 236 703 787
4019	357 482 356 766
4020	45 223 366 436
4021	407 113 942 1185
4022	779 169 1181 267
4023	369 768 126 325
4024	947 986 188 671
4025	801 985 490 300
4026	541 213 814 361
4027	840 705 766 197
4028	645 307 124 694
4029	1097 81 857 83
4030	828 831 646 219
4031	777 1078 941 286
4032	185 294 648 1112
4033	1153 552 247 1010
4034	156 140 36 481
4035	816 644 1125 481
4036	29 810 212 1163
4037	1093 53 222 201
4038	375 933 824 98
4039	795 883 265 842
4040	298 101 1146 222
4041	298 230 612 430
4042	588 783 135 639
4043	8 1198 526 404
4044	994 722 64 232
4045	586 884 218 267
4046	709 1022 229 542
4047	821 356 619 793
4048	1165 895 948 642
4049	37 101 768 1111
4050	572 1091 542 419
4051	1107 1031 522 789
4052	1130 952 599 547
4053	245 408 1077 1176
4054	59 266 941 71
4055	774 231 1094 630
4056	140 813 831 208
4057	850 839 1070 789
4058	1173 252 1124 537
4059	46 281 391 368
4060	172 750 84 444
4061	1129 773 812 466
4062	103 45 598 820
4063	980 933 780 902
4064	455 1173 245 1072
4065	1102 836 414 1122
4066	824 1163 353 821
4067	54 673 472 981
4068	5 1103 1146 1095
4069	929 912 958 472
4070	477 843 484 721
4071	741 809 956 603
4072	577 69 1122 13
4073	66 371 907 402
4074	262 305 263 543
4075	884 206 964 1106
4076	318 80 719 1143
4077	335 1150 738 743
4078	1096 266 312 335
4079	1182 35 649 982
4080	1115 1028 916 149
4081	591 203 70 840
4082	1174 636 802 502
4083	1027 1032 395 1101
4084	126 1149 745 1039
4085	941 144 634 546
4086	873 1153 694 933
4087	976 8 559 978
4088	1095 125 700 250
4089	1189 10 1141 1028
4090	344 91 978 250
4091	306 1116 353 377
4092	933 240 600 876
4093	72 363 392 31
4094	641 415 709 422
4095	1150 27 357 477
4096	970 162 92 645
4097	953 858 111 566
4098	308 693 195 673
4099	1041 290 294 295
4100	155 188 678 723
4101	1143 1100 425 680
4102	92 1169 756 924
4103	373 265 742 1195
4104	1005 906 34 1130
4105	1109 309 468 672
4106	1108 474 379 512
4107	5 882 1009 179
4108	600 319 912 459
4109	551 25 51 819
4110	104 799 508 1000
4111	519 816 68 980
4112	401 785 802 1075
4113	196 1165 1060 159
4114	161 10 1097 642
4115	551 1140 557 261
4116	601 211 829 898
4117	895 268 335 14
4118	286 1114 948 721
4119	314 1036 545 140
4120	184 1056 670 1126
4121	273 844 877 590
4122	820 167 274 1094
4123	1125 37 76 143
4124	200 203 564 822
4125	718 844 154 934
4126	722 427 308 996
4127	461 968 594 1198
4128	839 1019 608 1111
4129	756 397 945 800
4130	252 52 1096 1022
4131	354 867 847 589
4132	1194 481 998 107
4133	994 1006 482 885
4134	118 535 92 136
4135	444 651 382 264
4136	113 502 22 737
4137	892 158 348 600
4138	408 582 504 1028
4139	114 1016 436 831
4140	429 505 52 1148
4141	132 1144 684 28
4142	559 423 194 277
4143	811 318 717 632
4144	1156 603 945 94
4145	651 633 154 1047
4146	710 1062 688 27
4147	1184 937 498 412
4148	950 617 114 781
4149	911 812 634 457
4150	266 65 508 245
4151	742 878 710 5
4152	426 899 857 552
4153	657 819 267 692
4154	635 171 965 464
4155	468 492 450 134
4156	813 395 817 911
4157	1154 493 850 362
4158	160 547 33 674
4159	1086 484 808 1139
4160	354 904 1160 656
4161	545 563 595 398
4162	805 762 651 880
4163	11 90 411 351
4164	937 374 549 25
4165	1120 502 40 656
4166	827 1095 63 369
4167	294 986 994 912
4168	546 397 686 822
4169	1146 361 1131 536
4170	782 1070 333 423
4171	782 12 807 765
4172	228 531 115 1019
4173	634 22 272 685
4174	99 814 78 115
4175	610 875 748 413
4176	562 415 51 629
4177	307 381 355 747
4178	173 538 920 313
4179	1042 917 448 1162
4180	141 922 732 1110
4181	941 482 1159 403
4182	222 942 120 145
4183	1167 506 185 664
4184	429 690 653 115
4185	935 538 953 488
4186	29 442 1096 449
4187	1095 137 866 60
4188	113 290 577 454
4189	1094 657 461 24
4190	43 1010 668 245
4191	137 1009 549 150
4192	725 168 105 863
4193	673 989 652 943
4194	354 1139 962 170
4195	612 1155 727 283
4196	35 427 64 62
4197	269 925 500 150
4198	398 317 595 711
4199	582 1092 1084 791
4200	405 1173 321 291
4201	1009 75 1172 506
4202	327 119 472 162
4203	1141 876 104 468
4204	791 99 876 410
4205	613 438 601 566
4206	499 512 1031 1159
4207	172 721 68 121
4208	194 1037 35 141
4209	406 1095 1097 50
4210	612 1068 457 111
4211	1190 872 819 679
4212	1044 734 529 153
4213	416 1045 145 713
4214	336 292 103 177
4215	187 289 614 299
4216	121 598 1165 962
4217	872 914 861 553
4218	1186 948 843 1112
4219	97 26 1057 1156
4220	482 467 1086 335
4221	1018 544 836 38
4222	72 805 783 30
4223	799 676 236 943
4224	221 144 822 1194
4225	954 612 51 908
4226	69 77 267 214
4227	472 352 440 787
4228	514 1149 208 293
4229	442 1071 391 6
4230	654 770 11 209
4231	30 1186 789 387
4232	181 233 756 256
4233	960 365 831 106
4234	750 1033 76 530
4235	228 207 569 697
4236	623 114 1150 270
4237	761 822 1045 1198
4238	218 1103 529 834
4239	597 780 970 1155
4240	949 764 51 217
4241	615 761 80 787
4242	133 557 121 277
4243	1181 684 445 368
4244	575 914 296 516
4245	990 920 1073 874
4246	108 455 390 901
4247	30 786 787 1072
4248	491 113 454 686
4249	547 356 844 369
4250	775 277 150 982
4251	38 599 534 74
4252	681 402 841 1093
4253	112 407 1130 13
4254	696 264 369 380
4255	670 97 598 583
4256	1106 931 953 682
4257	996 865 515 350
4258	31 836 182 622
4259	763 1050 527 649
4260	713 793 411 575
4261	26 377 805 28
4262	803 715 1064 758
4263	553 262 115 509
4264	96 399 193 915
4265	760 184 715 781
4266	1111 430 484 1122
4267	918 981 942 1170
4268	474 467 27 252
4269	640 1047 398 549
4270	129 211 1090 1037
4271	566 654 375 415
4272	392 347 138 1056
4273	570 255 1107 912
4274	1032 768 531 797
4275	588 1110 811 1169
4276	230 152 211 28
4277	871 762 107 81
4278	490 156 563 570
4279	885 1126 882 612
4280	927 633 771 1017
4281	687 362 520 619
4282	480 626 1163 1143
4283	890 66 423 768
4284	385 1049 435 1014
4285	201 1132 841 146
4286	451 49 877 960
4287	500 758 907 1172
4288	976 382 839 815
4289	541 464 1188 795
4290	179 429 937 979
4291	1047 90 145 530
4292	1019 338 107 1031
4293	137 911 39 278
4294	774 288 175 391
4295	404 484 769 976
4296	1038 492 440 848
4297	989 768 1109 917
4298	1157 430 462 131
4299	660 140 695 447
4300	679 224 511 398
4301	223 812 1120 112
4302	864 84 708 221
4303	279 607 68 979
4304	885 787 49 759
4305	205 530 324 392
4306	1122 311 938 75
4307	548 969 699 1039
4308	1023 1162 1076 629
4309	1164 649 1134 732
4310	20 691 1093 415
4311	50 1002 698 300
4312	152 848 193 1106
4313	607 298 106 668
4314	745 783 1074 917
4315	367 1198 503 1180
4316	1121 232 192 219
4317	91 227 446 1100
4318	495 141 456 34
4319	924 1002 820 137
4320	897 293 1159 26
4321	1005 993 475 323
4322	41 612 213 129
4323	817 567 859 454
4324	8 79 1173 141
4325	152 961 228 957
4326	954 490 672 959
4327	505 769 802 700
4328	321 954 1100 980
4329	415 222 532 1060
4330	440 1036 831 222
4331	180 672 626 893
4332	212 1158 427 232
4333	429 366 1195 145
4334	581 94 1084 593
4335	1157 134 1195 932
4336	1121 497 612 97
4337	999 53 1095 679
4338	832 463 221 494
4339	330 421 838 825
4340	68 750 458 203
4341	871 796 1105 568
4342	115 976 335 660
4343	255 297 360 764
4344	534 1064 413 946
4345	595 1057 851 505
4346	1120 553 754 269
4347	111 1044 332 9
4348	30 206 1147 704
4349	1009 841 298 749
4350	24 1190 955 405
4351	416 1011 920 343
4352	587 566 179 1009
4353	494 278 660 873
4354	867 382 270 1033
4355	620 87 894 180
4356	1014 764 26 450
4357	617 782 1097 726
4358	975 829 229 1190
4359	1177 46 198 517
4360	873 74 869 361
4361	81 816 1155 942
4362	729 70 420 337
4363	128 24 1032 810
4364	910 222 75 417
4365	231 8 926 561
4366	312 257 959 259
4367	799 570 911 1008
4368	784 779 600 329
4369	1036 675 977 1200
4370	537 339 897 100
4371	59 622 99 989
4372	194 341 1095 320
4373	1133 57 1065 625
4374	170 582 29 859
4375	637 944 568 737
4376	429 397 404 1129
4377	705 1167 531 176
4378	187 320 815 259
4379	1043 608 293 966
4380	381 647 615 192
4381	377 208 834 78
